Date,User,v,a,Tweet
11-19-18 19:36,KangRinpoche,5.79,4.87,"RT @KangRinpoche: @PathToManliness Yup, and exhibiting anxiety-ridden behaviors to prove their worth and virtue in their stations in life. workaholics have that as their sole compensation aka identity take this away and they go nuts, optimizing and life-hacking to infinity"
11-19-18 19:36,giavannabrecker,4.81,4.16,RT @ThomasBeautyy: y all ever have anxiety in your sleep lmao
11-19-18 19:36,savagehulkstan,5.68,4.41,coffee induced anxiety peak... whoda thought dbdnndnfndkrjrjnr
11-19-18 19:36,iYobeyto,2.14,6.09,RT @KareemGouda: anxiety attack https://t.co/S5B2TJzA3N
11-19-18 19:36,irJustineee,5.57,4.35,"RT @kammy_kar: Men get depression Men get anxiety Men get suicidal thoughts Men get mental illness Maybe instead of saying  man up  Say,  It s okay to talk about it ! Support & love the men in your lives! Message someone dear to you right now & ask how they are doing ???? #InternationalMensDay"
11-19-18 19:36,RADXVICTORIAM,4.41,4.06,Fighting anxiety gets real tiring sometimes
11-19-18 19:36,maniquizjordan,4.4,5.52,anxiety level 103
11-19-18 19:36,wuthering_alice,5.51,4.52,I should point out that I am hanging the bird food OFF A BLOODY MASSIVE HOLLY TREE so my anxiety about feeding the birds is entirely misplaced
11-19-18 19:36,lg17th,5.29,4.32,"RT @Talk_To_The_Hat: The human body is 75% water so we're, basically, just lettuce with anxiety."
11-19-18 19:36,tomma_09,5.48,4.09,@treichal that s me not going out housebound for us my anxiety will be through the roof xxxxxxx https://t.co/a00w74QQqm
11-19-18 19:36,ZoltanErdokovy,5.98,4.25,"A brilliant series on anxiety, a must see for any freelancer or...well... anyone really: https://t.co/CKGFNXNWlK"
11-19-18 19:36,yaboyblue357,4.78,4.37,"RT @EveInFlow: Depression: I m just so tired. I think I ll lay down and take a nap. Anxiety: Lol, psych."
11-19-18 19:36,3headedborzoi,5.49,4.88,my service dog detects dissociation/anxiety spikes and i shaped that detection & taught her to take me to my car & outside when it happens (& some other things) & she tries to take me outside when i get these intense dizzy waves where i almost black out
11-19-18 19:36,geethaharvina,4.53,4.92,This Anxiety Weighs Down My Heart..Hmmm
11-19-18 19:36,gildedthoughts,5.05,4.78,"fuck those ""rt or else"" tweets man now my anxiety is thru the roof hhhh how to set my brain on fire"
11-19-18 19:36,UmarHayaKer,4.28,4.62,"RT @HuzaifaQureshii: Is education really worth all the constant stress, depression and anxiety and all the ways it damages your health specially nowadays?"
11-19-18 19:37,sisterskylarr,4.26,4.72,but no. my anxiety is slowly going away and my hallucinations are fading but other things are worsening idk why it makes me hurt. so now i m just drowning in sad music and being a depressed fuck. but plz don t tell me anything just listen to me that s all i want. i m okay
11-19-18 19:37,9hoseok,5.32,4.26,RT @9hoseok: The only person that can cheer me up and make me happy when I am sad and have anxiety IS HOSEOK https://t.co/wTM4tVZfL9
11-19-18 19:37,iblamelukas,3.91,4.68,"RT @UberFacts: Cuddling has been proven to reduce stress, anxiety, and depression."
11-19-18 19:37,WmpMagazine,6.52,4.97,RT @teamworkladder: Thoughts create mental maps that will take you where you focus ... so choose your thoughts wisely in the week ahead! #success #successquotes #MondayMotivation #Mindfulness #goals #happy#focus #anxiety #stressrelief #lifegoals #happ  https://t.co/5ixIXYj5VA
11-19-18 19:37,roiangelodc,3.2,5.61,RT @auaubrey_: fuck sudden anxiety attacks
11-19-18 19:37,JayDGee,5.97,4.5,@mikeBithell @Sliwinski Thomas was alone is the best game to play when my anxiety is high.
11-19-18 19:37,ra_achel,5.5,4.08,RT @caloongi: Scroll down ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? Keep scrolling ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? Have a nice day & remember that poststhat say RT or something bad will happen can't hurt you so please don't let them cause you anxiety
11-19-18 19:37,better_off_dad,5.96,3.97,RT @chaoticmess17: I should get up from my couch and go to bed but maybe twenty to thirty minutes more of anxiety first.
11-19-18 19:37,6ixxgoddess,5.15,4.9,"RT @LaurenJauregui: Someone tell my anxiety to shut the fuck up, thanks."
11-19-18 19:37,xBrymer_,4.93,4.2,Someone said to me  buti  di ka naboboring kasi wala kang kachat.  I have this kind of anxiety kasi wherein I m afraid that I might disturb any person kaya  yon feeling ko nakakadisturb ako ng kahit sinong tao that explains why I m afraid to initiate a conversation. LOL
11-19-18 19:37,UKOHE,5.17,4.83,RT @iatemuggles: when you constantly have anxiety but you do a really good job of pretending it s not there https://t.co/uNWd2DKhuU
11-19-18 19:37,MsWeezah,4.59,4.36,Having everything organized keeps my anxiety down by 99.99%.
11-19-18 19:37,MeredithHepner,5.63,4.92,??NEVER GIVE UP... Monday can be tough. Really tough. A lot of people push anxiety and worries away over the weekend and replace it with the quintessentially British brave face. ... but  https://t.co/Lze765Dgem
11-19-18 19:37,Duke_IPMH,6.13,4.51,People with anxiety-related issues can gain tremendous benefit from having a specially trained service dog. https://t.co/9K6uqxsaUq https://t.co/u1DCqLYjnq
11-19-18 19:38,Briannaleigh_1,4.51,4.54,I hate this feeling. My stomach feels like it s in knots. I should not have this much anxiety over something this small.
11-19-18 19:38,ODonstanley,4.9,4.73,"Every Naija politician, good or bad, is a walking anxiety now. Forget the confidence posture. They are all in deep soup. E no easy."
11-19-18 19:38,Phat_Tshego,3.53,5.51,RT @depressionnote: Things not to joke about   depression   anxiety   schizophrenia   bipolar   panic attacks   disabilities   rape   suicide Thanks
11-19-18 19:38,siti_shairah,4.77,4.9,RT @azruldasilva: hate getting flashbacks from things you dont want to remember. it feels like your heart suddenly drops and anxiety starts taking you over
11-19-18 19:38,08Buckles,5.62,4.5,RT @thisislaith: Anxiety really is so wack like logically you know you're freaking out about nothing and you shouldn't be worried but you just continue to anyway like wut why I didn't sign up for this shit
11-19-18 19:38,Deuronis,4.7,4.49,"RT @ashleighweasley: Me: I m gonna comment on this tweet! Anxiety: Don t do it, you don t know them, they ll think ur weird and hate you Me: But I wanna be supportive and- Anxiety: H A T E Y O U"
11-19-18 19:38,IneffableDoll,2.86,4.62,RT @allontheboard: Half Left by @allontheboard You are Not Alone. #MentalHealth #ItsOkNotToBeOk #allontheboard #depression #Stress #anxiety #MentalHealthAwareness #MentalHealthMatters #YouAreEnough #YouAreNotAlone #ThursdayThoughts @samaritans @MindCharity @mentalhealth @TimetoChange @TfL @NHSuk https://t.co/O2TILdyt04
11-19-18 19:38,GothDonut,5.02,4.69,RT @Mystical441: What could go wrong? Anxiety: I am glad you asked
11-19-18 19:38,DarkDreamerz7,5.48,4.31,RT @MiiSSCH3Y: Me every night: *sets alarm for AM* *gets in comfortable sleeping position* Anxiety: WHAT IF YOU ACCIDENTALLY SET IT FOR PM?? YOU SHOULD PROBABLY CHECK IT
11-19-18 19:38,carmssssssss21,6.32,4.87,"RT @neiljedcastro: When anxiety starts to hit you, read this: You are worth it. You are amazing. You are a piece of art. You are bound for great things. We are excited to see you succeed. Please, keep going!"
11-19-18 19:38,emsayle,4.86,5.04,RT @kuriouskittens: @emsayle & @emmakennytv on anxiety about sex ?? #sheros #itsakittensworld @DRUGSTORE_CLTR https://t.co/Tc8dejbG7N
11-19-18 19:38,moirahill67,5.3,4.38,Where's the humanity & common-sense? People coping with ill-health/disability are living in fear (which can lead further ill-health /depression & anxiety) & struggling to survive? Whilst health & social care 'focus' on person-centred care? https://t.co/FrqhVuGZiw via @MetroUK
11-19-18 19:38,Mistytvscreen,6.48,4.97,"RT @freddiescats: the queen fandom is so fucking tight because we all stan the same people and the same music, we re a family and support each other, that s what i love so much about us. i feel welcome here, my anxiety went down by like 70% after i joined, i m happy."
11-19-18 19:38,Clarice007,3.77,3.47,RT @Clarice007: Any #selfcare #selfcareweek events for #Grenfell North Kensington? @PHE_uk stated physical symptoms now arising from 17 months of unsupported stress anxiety and lack of #SelfCare. Where is @WLondonCCG and @CNWLNHS on this? @NHSEngland @CareQualityComm @DHSCgovuk @CommonsHealth? https://t.co/Qth7rwcBvc
11-19-18 19:38,carfviteri,4.69,4.64,LEGO released a building set for adults that s supposed to help reduce stress and anxiety https://t.co/LorWh0YW56
11-19-18 19:38,Riidhooo_,5.56,4.14,"RT @torimodosu25: The Messenger of Allah (?) said, ""If anyone constantly seeks pardon (from Allah), Allah will appoint for him a way out of every distress and a relief from every anxiety, and will provide sustenance for him from where he expects not."""
11-19-18 19:38,SHEQMS,5.11,4.23,With Christmas just around the corner (#stress #depression #anxiety) now's the time to become a Mental Health First Aider on our Adult 2 Day Course in Wetherby on the 12th & 13th December. YOU NEVER KNOWWHO MIGHT NEED YOUR HELP https://t.co/01W4v8UCV1 https://t.co/TAhwzroHeQ
11-19-18 19:38,RichardCorneil,5.64,4.56,RT @chronicle: A surge in anxiety and depression has played a part in persuading colleges to take a more active role in helping students to shape their lives. https://t.co/19xI1H0mkM
11-19-18 19:38,Sharpie100,4.31,4.67,"Have to concentrate on my health, physical and mental. Have neglected it for a long time. Too busy working on things that are going nowhere. Too much stress and anxiety all year made my nerve disease worse."
11-19-18 19:38,EdnessTweets,5.27,4.87,"RT @VIZMedia: Announcement: Komi Can t Communicate, a series following Shoko Komi and her dream of making friends despite her crippling social anxiety! Out Summer 2019. https://t.co/UGXEPu5p6o"
11-19-18 19:38,SoftWarmEevee,5.36,4.7,"Because I never learned how to study. Because everything had come to me before 9th grade and there was never any need for me to sit down and review the material. So, technically speaking, I went into high school at a disadvantage. Even more so due to my anxiety increasing."
11-19-18 19:38,navijon007,3.89,4.56,"If any of y'all have been diagnosed with anxiety, it's the fuckin' worse. I can't stop thinking negative thoughts at the moment."
11-19-18 19:38,_panko96,5.16,4.54,so i was trying really hard to have a good day but honestly i just feel like shit because im so full of anxiety and insecurity and frustration ive legitimately cried once the past few days and caught myself tearing up several times which i dont even remember the last time i cried
11-19-18 19:39,miriamgillinson,5.4,4.3,Super Duper Close Up @YardTheatre (makes me anxious just thinking about it) : Super Duper Close Up review   turning a lens on anxiety in the internet age https://t.co/h8P8jpZFUC
11-19-18 19:39,kellie31419,4.88,5.14,"When Anxiety in Children Looks Like Anger, Tantrums, or Meltdowns - https://t.co/YWAjMRAsNr via @hey_sigmund"
11-19-18 19:39,Patatjemette,5.19,5.06,"RT @melaniietweets: It s #InternationalMensDay! I want to encourage my male followers to ignore anyone telling them to  man up . & if you have men in your life, please don t use this dangerous rhetoric. When menhear  don t feel/express your feelings  (grief, pain, anxiety) they ll come out as anger"
11-19-18 19:39,RedFiddler,4.79,4.76,"@RealNagan God, I'm so sorry. Terrible places. I was ""diagnosed"" as schizophrenic by a GP 23 yrs ago. She thought it was appropriate to blurt that out to somebody suffering from such extreme anxiety I couldn't function. it was a red rag to a bull so thankfully I didn't end up in the ward."
11-19-18 19:39,lioness_KE,5.17,4.11,RT @Fact: Singing can make you feel less tense and can help relieve anxiety and depression.
11-19-18 19:39,aseemkujur,3.99,4.91,RT @easyi33: The 6 Rules of Email: How to Eliminate Email Anxiety and Take Control of Your Inbox Today https://t.co/NU4CNc3M56 via @ZestIsApp #socialmedia #GrowthHacking #socialmediamarketing #startup #saa #seo #marketing #contentmarketing #digitalmarketing #influencermarketing
11-19-18 19:39,nyantsaddo_99,5.42,4.54,"RT @steftodef: This is the most impressive, exasperating and anxiety inducing video ever https://t.co/ZYbtTsThvL"
11-19-18 19:39,anotherfattie,6,4.21,RT @Iittlejoon: this is not supposed to be pro ana okay but !! having an ana buddy irl is just so comforting? it s someone i can talk to and joke abt this stuff n it eases my anxiety when ik that they d never force me to eat while we re hanging out
11-19-18 19:39,BelwoodMusic,6.03,4.46,RT @BenTipple: Reasons posting gig set-times is a v good thing: - People have jobs. Sometimes to see a support we have to leave early. - People eat. Sometimes we want to eat and see the support. - People have anxiety. Making a plan is reassuring. - People come alone. Standing around is dull
11-19-18 19:39,_ntokozolamola,2.37,5.35,RT @PrincessCK__: I hate having anxiety. It s so inconvenient.
11-19-18 19:39,AIP_1954,6.65,4.4,"RT @thatgirlbishop: What I learned from 30 days of self care: incense is magic, essential oils help u sleep, anxiety is real, sugar is a drug, eating meat doesn t help, honesty is respected, creativity heals, vulunerabiltity is a superpower & therapy is your soulmate ???????"
11-19-18 19:39,victorianvalley,4.77,4.9,RT @crushedeye: i hate getting flashbacks from things you don't want to remember. it feels like your heart suddenly drops and anxiety starts taking you over.
11-19-18 19:39,JacobM13,4.75,4.76,RT @jillymflilly: LISTEN I CANT SKIP THESE IM SORRY ITS AN ANXIETY THING https://t.co/QeIEXNl3zN
11-19-18 19:39,EvertonianCamel,4.65,4.56,"RT @OneYouPHE: Watch the free Every Mind Matters guide for practical tips on dealing with anxiety, low mood, stress and sleep problems"
